time,temp,tmin,tmax,txmn,txmx,prcp,pres,tsun,name,country,region,latitude,longitude,elevation
2015-04-01,27.2,22.4,33.7,20.0,35.6,1.0,1010.5,,Piura,PE,PI,-5.1833,-80.6,49
2015-05-01,26.1,21.5,31.9,19.0,34.1,2.0,1011.4,,Piura,PE,PI,-5.1833,-80.6,49
2015-06-01,24.8,20.4,30.7,18.0,32.8,0.0,1011.5,,Piura,PE,PI,-5.1833,-80.6,49
2015-07-01,23.8,19.0,30.0,16.2,31.5,0.0,1012.6,,Piura,PE,PI,-5.1833,-80.6,49
2015-08-01,22.6,18.3,29.5,16.0,31.5,0.0,1012.5,,Piura,PE,PI,-5.1833,-80.6,49
2015-09-01,23.6,18.8,31.0,17.0,34.1,0.0,1012.3,,Piura,PE,PI,-5.1833,-80.6,49
2015-10-01,23.9,19.1,31.3,18.6,32.8,0.0,1012.8,,Piura,PE,PI,-5.1833,-80.6,49
2015-11-01,24.4,19.7,31.6,17.0,33.8,0.0,1011.5,,Piura,PE,PI,-5.1833,-80.6,49
2015-12-01,26.3,21.4,33.4,19.1,35.6,0.5,1010.1,,Piura,PE,PI,-5.1833,-80.6,49
2016-01-01,27.6,23.0,34.4,21.0,,0.5,1011.4,,Piura,PE,PI,-5.1833,-80.6,49
2016-02-01,28.6,23.9,35.7,22.0,38.4,40.0,1009.5,,Piura,PE,PI,-5.1833,-80.6,49
2016-03-01,28.5,23.6,35.5,20.0,37.0,62.0,1011.1,,Piura,PE,PI,-5.1833,-80.6,49
2016-04-01,27.2,21.6,33.7,19.5,36.3,5.0,1011.2,,Piura,PE,PI,-5.1833,-80.6,49
2016-05-01,25.2,19.3,32.4,16.0,34.2,0.0,1012.4,,Piura,PE,PI,-5.1833,-80.6,49
2016-06-01,23.6,18.1,30.8,15.6,32.9,0.5,1013.7,,Piura,PE,PI,-5.1833,-80.6,49
2016-07-01,22.7,17.8,29.9,15.4,31.3,0.0,1013.6,,Piura,PE,PI,-5.1833,-80.6,49
2016-08-01,22.3,17.3,29.9,15.7,31.9,0.0,1013.3,,Piura,PE,PI,-5.1833,-80.6,49
2016-09-01,22.7,17.9,30.3,16.4,32.4,0.0,1013.7,,Piura,PE,PI,-5.1833,-80.6,49
2016-10-01,22.8,18.1,30.5,15.9,31.9,0.0,1013.1,,Piura,PE,PI,-5.1833,-80.6,49
2016-11-01,23.2,17.9,31.5,15.1,33.5,0.0,1012.7,,Piura,PE,PI,-5.1833,-80.6,49
2016-12-01,24.9,19.8,32.8,18.4,35.1,0.5,1012.4,,Piura,PE,PI,-5.1833,-80.6,49
2017-01-01,27.5,22.9,34.8,20.1,37.9,111.0,1011.5,,Piura,PE,PI,-5.1833,-80.6,49
2017-02-01,27.8,23.4,33.8,21.2,35.6,219.0,1011.2,,Piura,PE,PI,-5.1833,-80.6,49
2017-03-01,27.3,23.6,32.8,22.6,34.5,584.0,1010.9,,Piura,PE,PI,-5.1833,-80.6,49
2017-04-01,26.4,22.0,32.5,20.0,34.4,20.0,1010.9,,Piura,PE,PI,-5.1833,-80.6,49
2017-05-01,24.7,20.4,30.7,19.1,32.7,4.0,1012.7,,Piura,PE,PI,-5.1833,-80.6,49
2017-06-01,22.6,18.7,28.4,16.5,31.1,0.0,1013.3,,Piura,PE,PI,-5.1833,-80.6,49
2017-07-01,21.1,17.7,26.5,16.1,29.9,0.5,1013.6,,Piura,PE,PI,-5.1833,-80.6,49
2017-08-01,20.9,16.9,27.1,14.6,29.1,0.0,1013.4,,Piura,PE,PI,-5.1833,-80.6,49
2017-09-01,20.9,16.5,28.5,14.4,31.1,0.0,1013.1,,Piura,PE,PI,-5.1833,-80.6,49
2017-10-01,21.2,16.5,29.1,14.2,31.4,2.0,1012.0,,Piura,PE,PI,-5.1833,-80.6,49
2017-11-01,21.3,16.8,28.9,13.2,31.7,0.0,1012.4,,Piura,PE,PI,-5.1833,-80.6,49
2017-12-01,24.1,19.1,31.6,17.2,33.5,1.0,1011.5,,Piura,PE,PI,-5.1833,-80.6,49
2018-01-01,26.0,20.4,33.6,18.4,36.5,1.0,1010.6,,Piura,PE,PI,-5.1833,-80.6,49
2018-02-01,27.3,22.4,33.9,20.1,36.1,0.5,1010.6,,Piura,PE,PI,-5.1833,-80.6,49
2018-03-01,26.7,21.3,34.0,19.1,35.6,0.5,1010.1,,Piura,PE,PI,-5.1833,-80.6,49
2018-04-01,25.7,20.6,33.3,17.4,35.4,6.0,1011.8,,Piura,PE,PI,-5.1833,-80.6,49
2018-05-01,23.2,18.8,30.4,15.5,33.5,0.5,1012.8,,Piura,PE,PI,-5.1833,-80.6,49
2018-06-01,21.1,17.4,27.5,15.5,29.9,0.5,1013.7,,Piura,PE,PI,-5.1833,-80.6,49
2018-07-01,20.8,17.3,27.1,15.4,29.7,0.0,1013.5,,Piura,PE,PI,-5.1833,-80.6,49
2018-08-01,21.1,17.4,28.1,15.6,29.8,0.0,1013.5,,Piura,PE,PI,-5.1833,-80.6,49
2018-09-01,21.4,17.1,28.4,13.8,31.4,0.0,1012.6,,Piura,PE,PI,-5.1833,-80.6,49
2018-10-01,21.6,17.7,29.5,15.4,32.2,0.0,1013.7,,Piura,PE,PI,-5.1833,-80.6,49
2018-11-01,23.1,19.3,30.7,17.2,33.3,1.0,1012.6,,Piura,PE,PI,-5.1833,-80.6,49
2018-12-01,24.8,20.2,32.6,15.9,35.1,32.0,1012.1,,Piura,PE,PI,-5.1833,-80.6,49
2019-01-01,27.1,22.9,34.3,19.1,36.6,0.0,1011.3,,Piura,PE,PI,-5.1833,-80.6,49
2019-02-01,27.7,23.7,34.4,22.2,36.8,66.0,1010.6,,Piura,PE,PI,-5.1833,-80.6,49
2019-03-01,27.5,22.9,34.9,20.4,37.1,86.0,1010.5,,Piura,PE,PI,-5.1833,-80.6,49
2019-04-01,26.2,21.4,34.3,19.6,35.5,0.0,1011.9,,Piura,PE,PI,-5.1833,-80.6,49
2019-05-01,24.7,20.2,32.0,18.4,34.1,0.0,1012.2,,Piura,PE,PI,-5.1833,-80.6,49
2019-06-01,22.8,18.3,30.3,16.9,32.1,0.0,1013.0,,Piura,PE,PI,-5.1833,-80.6,49
2019-07-01,20.7,16.4,28.7,11.9,30.7,0.0,1013.4,,Piura,PE,PI,-5.1833,-80.6,49
2019-08-01,20.1,15.7,28.4,14.0,31.5,0.0,1014.2,,Piura,PE,PI,-5.1833,-80.6,49
2019-09-01,20.7,16.2,29.3,14.1,31.6,0.0,1014.2,,Piura,PE,PI,-5.1833,-80.6,49
2019-10-01,21.5,17.0,29.9,14.8,31.8,0.0,1013.5,,Piura,PE,PI,-5.1833,-80.6,49
2019-11-01,22.6,18.6,30.4,16.9,33.0,1.0,1012.5,,Piura,PE,PI,-5.1833,-80.6,49
2019-12-01,24.8,20.5,32.5,18.2,35.1,0.0,1011.8,,Piura,PE,PI,-5.1833,-80.6,49
2020-01-01,26.8,22.3,34.4,20.2,36.6,0.0,1011.8,,Piura,PE,PI,-5.1833,-80.6,49
2020-02-01,27.9,23.3,35.5,20.8,37.5,0.5,1010.9,,Piura,PE,PI,-5.1833,-80.6,49
2020-03-01,28.5,23.6,35.6,21.2,37.3,0.5,1011.3,,Piura,PE,PI,-5.1833,-80.6,49
2020-04-01,27.0,21.8,33.0,19.6,34.4,2.0,1012.3,,Piura,PE,PI,-5.1833,-80.6,49
2020-05-01,25.1,19.9,31.2,17.4,33.7,0.0,1012.9,,Piura,PE,PI,-5.1833,-80.6,49
2020-06-01,22.5,18.0,28.6,16.0,29.9,,1013.9,,Piura,PE,PI,-5.1833,-80.6,49
2020-07-01,21.0,16.3,27.5,15.1,30.2,0.0,1013.7,,Piura,PE,PI,-5.1833,-80.6,49
2020-08-01,20.5,16.4,27.5,14.2,29.3,,1014.2,,Piura,PE,PI,-5.1833,-80.6,49
2020-09-01,20.9,16.9,27.6,16.1,32.0,,1014.1,,Piura,PE,PI,-5.1833,-80.6,49
2020-10-01,21.8,17.0,28.5,15.9,30.5,0.0,1013.1,,Piura,PE,PI,-5.1833,-80.6,49
2020-11-01,22.1,17.5,28.5,14.7,32.4,,1014.2,,Piura,PE,PI,-5.1833,-80.6,49
2020-12-01,24.4,20.3,30.7,19.2,34.1,0.0,1012.6,,Piura,PE,PI,-5.1833,-80.6,49
2021-01-01,26.8,22.0,33.9,21.1,36.1,0.0,1011.3,,Piura,PE,PI,-5.1833,-80.6,49
2021-02-01,27.8,23.0,35.0,21.0,37.2,,1010.7,,Piura,PE,PI,-5.1833,-80.6,49
2021-03-01,27.5,23.0,34.7,21.8,36.6,0.0,1010.8,,Piura,PE,PI,-5.1833,-80.6,49
2021-04-01,25.9,21.2,33.5,19.2,35.5,0.0,1011.2,,Piura,PE,PI,-5.1833,-80.6,49
2021-05-01,23.1,19.2,29.2,18.4,32.9,0.0,1013.7,,Piura,PE,PI,-5.1833,-80.6,49
2021-06-01,22.2,18.7,28.3,18.0,31.5,0.0,1014.5,,Piura,PE,PI,-5.1833,-80.6,49
2021-07-01,24.2,17.6,28.4,14.8,30.6,0.0,1013.1,,Piura,PE,PI,-5.1833,-80.6,49
2021-08-01,23.7,16.5,28.6,14.1,31.9,0.0,1013.8,,Piura,PE,PI,-5.1833,-80.6,49
2021-09-01,22.6,16.2,29.3,15.3,31.6,0.0,1013.7,,Piura,PE,PI,-5.1833,-80.6,49
2021-10-01,23.4,16.4,30.1,15.0,34.6,2.0,1013.1,,Piura,PE,PI,-5.1833,-80.6,49
2021-11-01,23.7,17.4,30.4,15.9,33.2,0.0,1013.2,,Piura,PE,PI,-5.1833,-80.6,49
2021-12-01,25.3,18.8,31.9,17.6,34.9,3.0,1012.0,,Piura,PE,PI,-5.1833,-80.6,49
2022-01-01,27.5,20.8,33.4,18.8,35.4,0.0,1011.9,,Piura,PE,PI,-5.1833,-80.6,49
2022-02-01,28.0,21.6,34.2,20.0,35.6,2.0,1011.2,,Piura,PE,PI,-5.1833,-80.6,49
2022-03-01,27.3,22.4,33.5,20.6,36.0,3.0,1011.2,,Piura,PE,PI,-5.1833,-80.6,49
2022-04-01,25.6,19.5,32.3,17.4,35.0,0.5,1011.5,,Piura,PE,PI,-5.1833,-80.6,49
2022-05-01,23.9,17.6,29.6,15.4,32.4,0.0,1013.0,,Piura,PE,PI,-5.1833,-80.6,49
2022-06-01,21.5,16.4,28.1,14.3,30.4,1.0,1014.2,,Piura,PE,PI,-5.1833,-80.6,49
2022-07-01,21.0,15.9,27.8,13.4,30.9,0.0,1013.9,,Piura,PE,PI,-5.1833,-80.6,49
2022-08-01,20.5,15.6,28.2,14.6,31.4,0.0,1014.0,,Piura,PE,PI,-5.1833,-80.6,49
2022-09-01,20.7,15.7,29.0,14.0,30.9,0.0,1014.3,,Piura,PE,PI,-5.1833,-80.6,49
2022-10-01,20.7,15.5,29.1,14.4,30.8,0.0,1014.2,,Piura,PE,PI,-5.1833,-80.6,49
2022-11-01,22.1,17.2,30.1,14.4,32.3,0.0,1013.8,,Piura,PE,PI,-5.1833,-80.6,49
2022-12-01,25.1,20.0,32.8,15.0,34.5,1.0,1012.1,,Piura,PE,PI,-5.1833,-80.6,49
2023-01-01,26.7,20.8,34.3,17.3,36.2,0.0,1011.9,,Piura,PE,PI,-5.1833,-80.6,49
2023-02-01,28.8,23.5,35.4,21.1,37.8,9.0,1009.8,,Piura,PE,PI,-5.1833,-80.6,49
2023-03-01,27.8,24.0,33.8,22.5,36.6,200.0,1011.3,,Piura,PE,PI,-5.1833,-80.6,49
2023-04-01,27.2,23.7,32.4,22.4,33.7,303.0,1010.4,,Piura,PE,PI,-5.1833,-80.6,49
2023-05-01,26.1,22.2,31.6,20.5,33.6,12.0,1011.3,,Piura,PE,PI,-5.1833,-80.6,49
2023-06-01,25.0,20.9,30.8,18.8,34.2,5.0,1012.2,,Piura,PE,PI,-5.1833,-80.6,49
2023-07-01,24.5,20.6,30.1,18.5,32.3,0.5,1012.5,,Piura,PE,PI,-5.1833,-80.6,49
2023-08-01,24.3,20.4,30.3,18.2,32.8,0.0,1012.6,,Piura,PE,PI,-5.1833,-80.6,49
2023-09-01,23.9,19.2,30.5,16.5,32.2,0.0,1012.2,,Piura,PE,PI,-5.1833,-80.6,49
2023-10-01,24.1,19.9,31.2,19.0,33.1,1.0,1012.3,,Piura,PE,PI,-5.1833,-80.6,49
2023-11-01,23.8,19.4,31.3,17.1,33.3,1.0,1011.9,,Piura,PE,PI,-5.1833,-80.6,49
2023-12-01,25.7,21.2,33.0,19.6,34.9,10.0,1011.0,,Piura,PE,PI,-5.1833,-80.6,49
2024-01-01,27.6,23.3,34.5,21.0,36.4,2.0,1011.1,,Piura,PE,PI,-5.1833,-80.6,49
2024-02-01,28.6,24.3,35.0,22.4,37.1,34.0,1010.9,,Piura,PE,PI,-5.1833,-80.6,49
2024-03-01,28.3,23.3,35.3,20.5,36.5,0.0,1010.7,,Piura,PE,PI,-5.1833,-80.6,49
2024-04-01,27.1,22.0,34.1,20.6,36.2,3.0,1011.2,,Piura,PE,PI,-5.1833,-80.6,49
2024-05-01,23.2,18.8,30.1,16.8,34.7,0.5,1012.0,,Piura,PE,PI,-5.1833,-80.6,49
2024-06-01,22.0,17.5,29.4,16.1,31.2,0.0,1013.5,,Piura,PE,PI,-5.1833,-80.6,49
2024-07-01,21.0,16.7,28.6,13.7,33.1,0.5,1013.4,,Piura,PE,PI,-5.1833,-80.6,49
2024-08-01,20.7,16.7,28.1,14.8,30.8,0.5,1014.4,,Piura,PE,PI,-5.1833,-80.6,49
2024-09-01,21.1,16.7,29.0,14.2,31.4,0.5,1012.8,,Piura,PE,PI,-5.1833,-80.6,49
2024-10-01,22.1,17.7,30.2,16.2,34.2,0.0,1013.2,,Piura,PE,PI,-5.1833,-80.6,49
2024-11-01,22.6,18.5,29.4,15.8,32.4,0.0,1013.5,,Piura,PE,PI,-5.1833,-80.6,49
2024-12-01,24.9,20.2,32.2,18.0,33.6,0.5,1012.1,,Piura,PE,PI,-5.1833,-80.6,49
